,comment,sentiment,text
1123,每次来都不会让我失望的娜娜家，味道跟颜值依然结合的非常完美！跟闺蜜小聚的不二选择！从四点多排号，四十分钟左右安排就坐，还可以。点了限量的奶酪罐子，感觉容量变小了呢，哈哈！吃不够啊！柠檬鸡甜脆多汁，彩虹沙拉吃起来不如凯撒沙拉过瘾，蘑菇汤真心不错，量大味足，配的法棍切片有撒盐，复合的口感极大的满足了味蕾！难得的美味！意面虽然量不是很大但胜在够香浓，双倍芝士焗鸡饭跟焗黑椒牛肉饭也都料足味美，芝香四溢，刚上桌还会滋滋冒油的！热量大大滴！但是吃不惯的人会觉得腻哦！饭后甜点来个钢琴戚风，配上拿铁和摩卡，回味无穷啊！,1,每次 来 都 不会 让 我 失望 的 娜娜 家 ， 味道 跟 颜值 依然 结合 的 非常 完美 ！ 跟 闺蜜 小聚 的 不二 选择 ！ 从 四点 多排 号 ， 四十分钟 左右 安排 就 坐 ， 还 可以 。 点 了 限量 的 奶酪 罐子 ， 感觉 容量 变小 了 呢 ， 哈哈 ！ 吃 不够 啊 ！ 柠檬 鸡甜脆 多汁 ， 彩虹 沙拉 吃 起来 不如 凯撒 沙拉 过瘾 ， 蘑菇 汤 真心 不错 ， 量 大味足 ， 配 的 法棍 切片 有 撒盐 ， 复合 的 口感 极大 的 满足 了 味蕾 ！ 难得 的 美味 ！ 意 面 虽然 量 不是 很大 但胜 在 够 香浓 ， 双倍 芝士 焗 鸡 饭 跟 焗 黑椒 牛肉 饭 也 都 料足味 美 ， 芝香 四溢 ， 刚 上桌 还会 滋滋 冒油 的 ！ 热量 大大 滴 ！ 但是 吃 不惯 的 人会 觉得 腻 哦 ！ 饭后 甜点 来个 钢琴 戚风 ， 配上 拿 铁 和 摩卡 ， 回味无穷 啊 ！
1124,也许是我不会点菜，感觉就一般，不过饮料挺好喝的,0,也许 是 我 不会 点菜 ， 感觉 就 一般 ， 不过 饮料 挺 好喝 的
1125,比想象得差太远了 除了闹就是腻量还特别小 不正宗的西餐厅,0,比 想象 得 差太远 了   除了 闹 就是 腻量 还 特别 小   不 正宗 的 西餐厅
1126,这次去恒隆没什么意外，就感觉以前的炒作有点儿过分，根本没那么好，也许是这家餐厅的原因吧，口味只能说是一般，没什么特点，点了一道虾，虾线都没挑干净，而且菜量特别小。三杯鸡的口味还算不错，不过根本看不见几块儿鸡肉，不是葱就是蒜，感觉比较坑。鲜榨果汁但是还不错，货真价实的。另外就是那个贵宾厅根本就是存餐具的地方，开会来去的乱死了。总的来说只能给两星了，太一般了。,0,这次 去 恒隆 没什么 意外 ， 就 感觉 以前 的 炒作 有点儿 过分 ， 根本 没 那么 好 ， 也许 是 这家 餐厅 的 原因 吧 ， 口味 只能 说 是 一般 ， 没什么 特点 ， 点 了 一道 虾 ， 虾线 都 没 挑 干净 ， 而且 菜量 特别 小 。 三杯 鸡 的 口味 还 算 不错 ， 不过 根本 看不见 几块 儿 鸡肉 ， 不是 葱 就是 蒜 ， 感觉 比较 坑 。 鲜榨 果汁 但是 还 不错 ， 货真价实 的 。 另外 就是 那个 贵宾厅 根本就是 存 餐具 的 地方 ， 开会 来 去 的 乱 死 了 。 总的来说 只能 给 两星 了 ， 太 一般 了 。
1127,非常棒 无论味道还是服务 还会再光顾的,1,非常 棒   无论 味道 还是 服务   还会 再 光顾 的
1128,就觉得那个炒肉和虾仁还不错 其他的一般般吧,0,就 觉得 那个 炒肉 和 虾仁 还 不错   其他 的 一般般 吧
1129,很难吃啊，又超级贵，菜量特别少，一点点肉酱意面就50，柠檬鸡有点腥，没处理好，还很甜，芝士海鲜饭，真的就是芝士，海鲜和饭，没什么亮点，真的不推荐来这家店，看点评来的，但是很一般很一般！三个菜155，最后还没吃饱😤,0,很 难吃 啊 ， 又 超级 贵 ， 菜量 特别 少 ， 一点点 肉酱 意面 就 50 ， 柠檬 鸡 有点 腥 ， 没 处理 好 ， 还 很甜 ， 芝士 海鲜 饭 ， 真的 就是 芝士 ， 海鲜 和 饭 ， 没什么 亮点 ， 真的 不 推荐 来 这家 店 ， 看 点评 来 的 ， 但是 很 一般 很 一般 ！ 三个 菜 155 ， 最后 还 没 吃饱 😤
1130,总体感觉还好吧！朋友推荐的，菜品还算可口,1,总体 感觉 还好 吧 ！ 朋友 推荐 的 ， 菜品 还 算 可口
1131,哈尔滨道上的一家小店，收藏好久，店很小一共三层，每层四张桌子的样子，花椰菜是店家推荐的，辣椒虽然很多但吃的时候并不是很辣，七号肉丝很下饭，小馒头外焦里软（大概是这么形容）一份是两个人的量，好吃，点了魔鬼奶茶瓶子比较特色奶茶就是奶茶，不过酸梅汤倒是真心好喝（良心推荐，味道很浓）一大瓶两个人喝一人两大杯的量，酸奶是送的。。。,1,哈尔滨 道 上 的 一家 小店 ， 收藏 好久 ， 店 很小 一共 三层 ， 每层 四张 桌子 的 样子 ， 花椰菜 是 店家 推荐 的 ， 辣椒 虽然 很多 但 吃 的 时候 并 不是 很辣 ， 七号 肉丝 很 下饭 ， 小馒头 外 焦里 软 （ 大概 是 这么 形容 ） 一份 是 两个 人 的 量 ， 好吃 ， 点 了 魔鬼 奶茶 瓶子 比较 特色 奶茶 就是 奶茶 ， 不过 酸梅汤 倒 是 真心 好喝 （ 良心 推荐 ， 味道 很浓 ） 一大 瓶 两个 人 喝 一人 两大杯 的 量 ， 酸奶 是 送 的 。 。 。
1132,上菜那怎能一个慢字了得！头一次感觉大众有点\失蹄\了，真心不会再有第二次了！,0,上菜 那 怎能 一个 慢字 了 得 ！ 头 一次 感觉 大众 有点 \ 失蹄 \ 了 ， 真心 不会 再有 第二次 了 ！
1133,排了一个多小时，才吃上，人太多了吧，上菜很慢，咖喱牛肉焗饭上来盘子是热的里面的土豆和饭都不是很热？,0,排 了 一个多 小时 ， 才 吃 上 ， 人太多 了 吧 ， 上菜 很 慢 ， 咖喱 牛肉 焗 饭 上来 盘子 是 热 的 里面 的 土豆 和 饭 都 不是 很 热 ？
1134,椅子也太难受了，也就梨汤还行，没一个菜好吃！量小，价贵，不如旁边外婆家,0,椅子 也 太难受 了 ， 也 就 梨 汤 还行 ， 没 一个 菜 好吃 ！ 量 小 ， 价贵 ， 不如 旁边 外婆家
1135,再一次点餐失败！吃饭排队的人事真多啊！三杯鸡上来都凉的。口也特别重。跟排骨点重了。味一样。第一次吃的时候还可以啊，怎么这次这么差劲。疙瘩汤还可以，每次都点。肉饼也不错，就是这次上餐速度也特别慢，菜上来也是凉的。,0,再 一次 点餐 失败 ！ 吃饭 排队 的 人事 真多 啊 ！ 三杯 鸡 上来 都 凉 的 。 口 也 特别 重 。 跟 排骨 点重 了 。 味 一样 。 第一次 吃 的 时候 还 可以 啊 ， 怎么 这次 这么 差劲 。 疙瘩汤 还 可以 ， 每次 都 点 。 肉饼 也 不错 ， 就是 这次 上餐 速度 也 特别 慢 ， 菜 上来 也 是 凉 的 。
1136,没有想象的好，我不是很爱吃。也不至于排队,0,没有 想象 的 好 ， 我 不是 很 爱 吃 。 也 不至于 排队
1137,真是不知道为什么这么多人排队。周五中午和朋友去的恒隆，11点之前就到了，人不多，所以选了这家，看点评的特色菜点的，熏排骨熏的味道很重，排骨肉有点柴，也不脱骨。三杯鸡味道中规中矩，锅包肉油大，金牌烤茄子的尖椒比茄子还多，而且很辣。还点了三个冰淇淋球，味道还行。不会再去了,0,真是 不 知道 为什么 这么 多人 排队 。 周五 中午 和 朋友 去 的 恒隆 ， 11 点 之前 就 到 了 ， 人不多 ， 所以 选 了 这家 ， 看 点评 的 特色菜 点 的 ， 熏 排骨 熏 的 味道 很 重 ， 排 骨肉 有点 柴 ， 也 不 脱骨 。 三杯 鸡 味道 中规中矩 ， 锅包肉 油大 ， 金牌 烤 茄子 的 尖椒 比 茄子 还 多 ， 而且 很辣 。 还点 了 三个 冰淇淋 球 ， 味道 还 行 。 不会 再 去 了
1138,真心是一般般完全不知道为啥评分嫩么高！只能说还行吧。。。,0,真心 是 一般般 完全 不 知道 为啥 评分 嫩 么 高 ！ 只能 说 还行 吧 。 。 。
1139,挺不错的一家店，基本上什么时候都排队，昨天八点多去的也拍了一会儿，因为他家的环境不错，菜品也算比较丰富不错，尤其他家的烤肉，不仅样子比较独特，而且口味也是很好的，他家的疙瘩汤算是中上等水平，整体量也算比较大。,1,挺不错 的 一家 店 ， 基本上 什么 时候 都 排队 ， 昨天 八点 多去 的 也 拍 了 一会儿 ， 因为 他家 的 环境 不错 ， 菜品 也 算 比较 丰富 不错 ， 尤其 他家 的 烤肉 ， 不仅 样子 比较 独特 ， 而且 口味 也 是 很 好 的 ， 他家 的 疙瘩汤 算是 中上 等 水平 ， 整体 量 也 算 比较 大 。
1140,去天津的第一餐，环境不错，年轻人开的小店，菜的味道也不错，很有创新。,1,去 天津 的 第一餐 ， 环境 不错 ， 年轻人 开 的 小店 ， 菜 的 味道 也 不错 ， 很 有 创新 。
1141,看评论大家都说好吃，真的吃了，觉得不是太好，不过小吃还不错，更新的挺快的。本来是奔着蜜汁梅肉去的可是好失望，太腻了，最最悲惨的是回来拉了两天的肚子，太难受了，再也不想吃了。,0,看 评论 大家 都 说 好吃 ， 真的 吃 了 ， 觉得 不是太好 ， 不过 小吃 还 不错 ， 更新 的 挺快 的 。 本来 是 奔 着 蜜汁 梅肉 去 的 可是 好 失望 ， 太腻 了 ， 最最 悲惨 的 是 回来 拉 了 两天 的 肚子 ， 太难受 了 ， 再也 不想 吃 了 。
1142,东西不错，服务太次了。多一点就扣钱。扣钱无所谓，但是你至少说一声，人还没离开桌子了。至于吗？扣10你就是扣100也没事。你至少说一声！都什么服务态度。东西再好，服务太次有意思吗？,0,东西 不错 ， 服务 太次 了 。 多一点 就 扣钱 。 扣钱 无所谓 ， 但是 你 至少 说 一声 ， 人 还 没 离开 桌子 了 。 至于 吗 ？ 扣 10 你 就是 扣 100 也 没事 。 你 至少 说 一声 ！ 都 什么 服务态度 。 东西 再 好 ， 服务 太 次 有意思 吗 ？
1143,不喜欢，招聘奶酪罐子很腻，吃不下去，真心不喜欢，上来的菜都是凉的,0,不 喜欢 ， 招聘 奶酪 罐子 很腻 ， 吃 不 下去 ， 真心 不 喜欢 ， 上来 的 菜 都 是 凉 的
1144,服务和环境都很好，菜品很全很好吃，也很新鲜，烤肉的味道也很好，以前在山东淄博吃过，这次来天津也是专门跑过来吃的，还是一样的味道，非常棒，性价比很高的烤肉自助,1,服务 和 环境 都 很 好 ， 菜品 很全 很 好吃 ， 也 很 新鲜 ， 烤肉 的 味道 也 很 好 ， 以前 在 山东 淄博 吃 过 ， 这次 来 天津 也 是 专门 跑过来 吃 的 ， 还是 一样 的 味道 ， 非常 棒 ， 性价比 很 高 的 烤肉 自助
1145,烤肉很不错，和金汉斯很像，自选菜里有虾有蟹，不过味道就一般了。,1,烤肉 很 不错 ， 和 金 汉斯 很 像 ， 自选 菜里 有 虾 有 蟹 ， 不过 味道 就 一般 了 。
1146,在网上排的号，到那时候人是超级多啊！吃了熏排骨，金牌蛏子，还有爱吃的奶油手撕饼等！味道一如继往的好，还会来！,1,在 网上 排 的 号 ， 到 那 时候 人 是 超级 多 啊 ！ 吃 了 熏 排骨 ， 金牌 蛏子 ， 还有 爱 吃 的 奶油 手 撕 饼 等 ！ 味道 一如 继往 的 好 ， 还会来 ！
1147,久闻娜娜家，没想到在这么隐蔽的地方，环境没得说，闺蜜去的早所以占了个沙发座，排队的人实在太多了，到我们吃完出来的时候都快九点了了，还有人在排队，而且还是周二。我们点了两个意面，非常好吃，尤其是那个烟花妓女意面，起初都没敢随便叫单，室内灯光暗，反复确认好几遍名字才点的，果然很好吃～还有沙拉，秘制的酱赞爆了～还有甜品，蓝莓华夫饼，超级好吃～,1,久闻 娜娜 家 ， 没想到 在 这么 隐蔽 的 地方 ， 环境 没得说 ， 闺蜜 去 的 早 所以 占 了 个 沙发 座 ， 排队 的 人 实在 太多 了 ， 到 我们 吃 完 出来 的 时候 都 快 九点 了 了 ， 还有 人 在 排队 ， 而且 还是 周二 。 我们 点 了 两个 意 面 ， 非常 好吃 ， 尤其 是 那个 烟花 妓女 意 面 ， 起初 都 没敢 随便 叫单 ， 室内 灯光 暗 ， 反复 确认 好几遍 名字 才 点 的 ， 果然 很 好吃 ～ 还有 沙拉 ， 秘制 的 酱 赞爆 了 ～ 还有 甜品 ， 蓝莓 华夫饼 ， 超级 好吃 ～
1148,第一次慕名而来，却扫兴而归，点的几个菜全是点评推荐的，算是照本宣科了，大拉皮非常甜，几个热菜很香但是非常咸，点的鲜榨果汁，50左右吧，喉倒嗓子的甜，倒了两杯也没喝扔那了，总之很受折磨，可店里满员，排队的人非常多，实在不知为神马,0,第一次 慕名而来 ， 却 扫兴 而 归 ， 点 的 几个 菜 全是 点评 推荐 的 ， 算是 照本宣科 了 ， 大 拉皮 非常 甜 ， 几个 热菜 很香 但是 非常 咸 ， 点 的 鲜榨 果汁 ， 50 左右 吧 ， 喉 倒嗓子 的 甜 ， 倒 了 两杯 也 没 喝 扔 那 了 ， 总之 很 受折磨 ， 可 店里 满员 ， 排队 的 人 非常 多 ， 实在 不知 为 神马
1149,菜太咸了。服务态度也不好。不想在去了。,0,菜 太 咸 了 。 服务态度 也 不好 。 不想 在 去 了 。
1150,总体说什么都还可以，为什么给一星呢？就是比较恶心了。菜单上写着9块一只的海盐烤虾，结账时就变18一只了！不知道什么情况！,0,总体 说 什么 都 还 可以 ， 为什么 给 一星 呢 ？ 就是 比较 恶心 了 。 菜单 上 写 着 9 块 一只 的 海盐 烤 虾 ， 结账 时 就 变 18 一只 了 ！ 不 知道 什么 情况 ！
1151,最倒胃口的一次用餐，上菜不是一般的慢，催了N多次，就差打架了，再也不来了。真心的不推荐。,0,最 倒胃口 的 一次 用餐 ， 上菜 不是 一般 的 慢 ， 催 了 N 多次 ， 就 差 打架 了 ， 再也 不来 了 。 真心 的 不 推荐 。
1152,不错  去了两次了  妈妈大拉皮好吃  两个人吃不完,1,不错     去 了 两次 了     妈妈 大 拉皮 好吃     两个 人 吃不完
1153,好多菜单里的都没有，味道一般，不如Nana's bar,0,好多 菜单 里 的 都 没有 ， 味道 一般 ， 不如 Nana ' s   bar
1154,菜太咸了 吃完了都要飞起来了 最重要的是我和朋友吃完俩人都食物中毒了 朋友还好 只是胃口不舒服和吐了 我就是上吐下泻 胃口疼了一宿 转天才好 点的金牌蛏子那个 吃的时候就在疑惑是不是新鲜的 像是炒完了再放在蛏子壳上的感觉 所有菜都一个字 咸！！！还弄得食物中毒！！！以后再也不会再去了！！！,0,菜 太 咸 了   吃 完 了 都 要 飞 起来 了   最 重要 的 是 我 和 朋友 吃 完俩 人 都 食物中毒 了   朋友 还好   只是 胃口 不 舒服 和 吐 了   我 就是 上吐下泻   胃口 疼 了 一宿   转 天才 好   点 的 金牌 蛏子 那个   吃 的 时候 就 在 疑惑 是不是 新鲜 的   像是 炒 完 了 再 放在 蛏子 壳 上 的 感觉   所有 菜 都 一个 字   咸 ！ ！ ！ 还 弄 得 食物中毒 ！ ！ ！ 以后 再也不会 再 去 了 ！ ！ ！
1155,东西挺全的，味道也可以，烤玉米超级好吃，吃的都快撑死了～,1,东西 挺全 的 ， 味道 也 可以 ， 烤 玉米 超级 好吃 ， 吃 的 都 快撑 死 了 ～
