text,sentiment,source,target
小吊梨汤 是 开 在 天津 大悦 城 的 一家 很火 很 火 的 北京 菜馆 ！ 今天 我 把 过生日 的 地方 选在 了 这里 ！ 位置 - 南开 大悦 城 ， 南区 4 楼 ， 跟 麻辣 诱惑 、 外婆家 、 九毛 九 在 同 一层 ！ 环境 - 北京 文化 浓郁 ， 背景音乐 也 是 北京 的 小曲 ， 装潢 和 餐厅 的 布局 也 很 讲究 ！ 很 有 老 北京 的 特色 ！ 服务 - 如果 你 最近 想 吃 小 吊梨汤 ， 排队 那 是 肯定 的 了 ， 如果 是 饭点 来 的话 ， 估计 要排 一个 小时 左右 ， 他家 的 服务 有点 乱 ， 也许 是 顾客 太多 的 缘故 吧 ， 我们 结账 时 被 别的 服务员 把 另 一桌 的 菜算到 了 我们 桌 ， 无缘无故 就 多 出来 100 多 块钱 ， 还好 有 明细 … … 另外 就是 他家 也 说 开 不了 发票 了 ， 由于 昨天 刚刚 经历 过 发票 风波 ， 我 真的 想 打电话 给 税务局 投诉 ， 但 想想 还是 算了 ， 因为 今天 是 我 的 生日 ， 我 也 不想 扫兴 ， 所以 要 了 小票 ， 改日 来取 发票 ！ 最后 重点 说 菜品 - 我们 按照 大众 点评 大家 的 推荐 菜下 了 单 。 小吊梨汤 - 每桌 必点 ！ 梨 汤 口味 醇厚 ， 微甜 ， 喝上 一口 解渴 润喉 ， 不愧为 镇店 之宝 ！ 干酪 鱼 - 也 是 店里 的 特色 ， 依然 是 每桌 必点 ！ 干酪 鱼 的 样子 很 可爱 ， 让 人 舍不得 吃 ， 老婆 在 吃 之前 跟 我 商量 了 许久 … … 我 可 真 吃 了 啊 … … 我 吃 鱼头 ， 她 吃 鱼尾 … … 味道 没有 想象 的 甜 ， 但 入口 爽滑 ， 口感 极佳 ， 真是 甜品 中 的 极品 ！ 豌豆黄 - 来 小 吊梨汤 吃 过 的 朋友 们 都 极力推荐 点 的 甜品 ， 豌豆 味 很浓 ， 而且 凉凉的 很 适合 在 夏天 吃 ！ 桂花 山药 - 由于 我 是 一个 桂花 控 ， 原因 是 前年 去 苏州旅游 ， 恰逢 八月 桂花 开 ， 一下子 就 爱 上 了 桂花 的 味道 ， 所以 现在 很 喜欢 吃 桂花 做 的 菜 ！ 这 道菜 的 桂花 味 不是 很 重 ， 山药 也 没有 完全 入味 ， 只能 打个 及格 分 吧 ！ 梨球 果仁 虾 - 非常 好吃 的 一道 热菜 ！ 大虾 被 炸 得 酥脆 ， 加上 梨球 的 甜味 ， 好吃 到 爆 ！ 推荐 给 大家 ！ 烤鸭 - 吃 北京 菜 如果 不 点 烤鸭 的话 总 觉得 差 了 点 什么 ， 于是乎 我们 就 点 了 半只 ， 总体 来说 中规中矩 ， 值得一提的是 春饼 给 了 很多 ， 根本 吃 不了 ！ 最后 由于 我 今天 生日 ， 店家 还 等 送 了 长寿面 ， 让 我 很 感动 ， 面 应该 是 用 鸭汤 煮 的 ， 很香 但是 不咸 ， 非常感谢 ， 今天 在 这里 过 了 一个 开心 的 生日 ！,1,小吊梨汤 ,是 开 在 天津 大悦 城 的 一家 很火 很 火 的 北京 菜馆 ！ 今天 我 把 过生日 的 地方 选在 了 这里 ！ 位置 - 南开 大悦 城 ， 南区 4 楼 ， 跟 麻辣 诱惑 、 外婆家 、 九毛 九 在 同 一层 ！ 环境 - 北京 文化 浓郁 ， 背景音乐 也 是 北京 的 小曲 ， 装潢 和 餐厅 的 布局 也 很 讲究 ！ 很 有 老 北京 的 特色 ！ 服务 - 如果 你 最近 想 吃 小 吊梨汤 ， 排队 那 是 肯定 的 了 ， 如果 是 饭点 来 的话 ， 估计 要排 一个 小时 左右 ， 他家 的 服务 有点 乱 ， 也许 是 顾客 太多 的 缘故 吧 ， 我们 结账 时 被 别的 服务员 把 另 一桌 的 菜算到 了 我们 桌 ， 无缘无故 就 多 出来 100 多 块钱 ， 还好 有 明细 … … 另外 就是 他家 也 说 开 不了 发票 了 ， 由于 昨天 刚刚 经历 过 发票 风波 ， 我 真的 想 打电话 给 税务局 投诉 ， 但 想想 还是 算了 ， 因为 今天 是 我 的 生日 ， 我 也 不想 扫兴 ， 所以 要 了 小票 ， 改日 来取 发票 ！ 最后 重点 说 菜品 - 我们 按照 大众 点评 大家 的 推荐 菜下 了 单 。 小吊梨汤 - 每桌 必点 ！ 梨 汤 口味 醇厚 ， 微甜 ， 喝上 一口 解渴 润喉 ， 不愧为 镇店 之宝 ！ 干酪 鱼 - 也 是 店里 的 特色 ， 依然 是 每桌 必点 ！ 干酪 鱼 的 样子 很 可爱 ， 让 人 舍不得 吃 ， 老婆 在 吃 之前 跟 我 商量 了 许久 … … 我 可 真 吃 了 啊 … … 我 吃 鱼头 ， 她 吃 鱼尾 … … 味道 没有 想象 的 甜 ， 但 入口 爽滑 ， 口感 极佳 ， 真是 甜品 中 的 极品 ！ 豌豆黄 - 来 小 吊梨汤 吃 过 的 朋友 们 都 极力推荐 点 的 甜品 ， 豌豆 味 很浓 ， 而且 凉凉的 很 适合 在 夏天 吃 ！ 桂花 山药 - 由于 我 是 一个 桂花 控 ， 原因 是 前年 去 苏州旅游 ， 恰逢 八月 桂花 开 ， 一下子 就 爱 上 了 桂花 的 味道 ， 所以 现在 很 喜欢 吃 桂花 做 的 菜 ！ 这 道菜 的 桂花 味 不是 很 重 ， 山药 也 没有 完全 入味 ， 只能 打个 及格 分 吧 ！ 梨球 果仁 虾 - 非常 好吃 的 一道 热菜 ！ 大虾 被 炸 得 酥脆 ， 加上 梨球 的 甜味 ， 好吃 到 爆 ！ 推荐 给 大家 ！ 烤鸭 - 吃 北京 菜 如果 不 点 烤鸭 的话 总 觉得 差 了 点 什么 ， 于是乎 我们 就 点 了 半只 ， 总体 来说 中规中矩 ， 值得一提的是 春饼 给 了 很多 ， 根本 吃 不了 ！ 最后 由于 我 今天 生日 ， 店家 还 等 送 了 长寿面 ， 让 我 很 感动 ， 面 应该 是 用 鸭汤 煮 的 ， 很香 但是 不咸 ， 非常感谢 ， 今天 在 这里 过 了 一个 开心 的 生日 ！
菜量 一般   价格 偏贵   味道 更 一般   不会 再 去,0,菜量 ,一般   价格 偏贵   味道 更 一般   不会 再 去
第一次 到 天津 在 大众 点评 网上 找 的 好吃 的 是 小 吊梨汤 ， 很晚 才 到 大悦 城 ， 到 店 以后 小吊梨汤 已经 卖完 了 ， 而且 人 也 很多 。 点 了 羊肉 鸡毛 菜 ， 豆腐 ， 梨 汤 虾 ， 还有 那个 牛腩饭 。 味道 都 很 好 ， 应该 说 是 京菜 系列 。 唯一 遗憾 的 是 没有 喝到 小 吊梨汤 。 下次 有 机会 再 去 品尝 。,1,第一次 ,到 天津 在 大众 点评 网上 找 的 好吃 的 是 小 吊梨汤 ， 很晚 才 到 大悦 城 ， 到 店 以后 小吊梨汤 已经 卖完 了 ， 而且 人 也 很多 。 点 了 羊肉 鸡毛 菜 ， 豆腐 ， 梨 汤 虾 ， 还有 那个 牛腩饭 。 味道 都 很 好 ， 应该 说 是 京菜 系列 。 唯一 遗憾 的 是 没有 喝到 小 吊梨汤 。 下次 有 机会 再 去 品尝 。
吃 过 多 了 就 感觉 没 第一次 吃 的 这么 好吃 了,1,吃 ,过 多 了 就 感觉 没 第一次 吃 的 这么 好吃 了
很久 不 写 点评 了 ， 这次 实在 是 忍无可忍 ！ 昨天 一家 四口 去 这家 吃晚饭 ， 老公 还 没 吃 完 就 说 有点 要 拉肚子 ， 我 当时 还 笑 他 几句 ， 就 吃 个 自助 至于 么 ， 但是 也 有点 奇怪 他 也 没 吃 什么 特别 多 特别 杂 的 东西 ， 昨天夜里 公婆 都 相继 开始 腹泻 ！ 我 从 今天 早晨 开始 上吐下泻 ！ 现在 班 都 没法 上 想 请假 回家 了 ！ 之前 去 别家 吃 自助 ， 也 是 生冷 不忌 ， 从来 没有 过 这种 情况 ！ 说 回 这家 店 ， 昨天 是 第一次 吃 ， 周日 下午 五点 过去 到 门口 真是 把 我 吓傻 了 ， 前面 70 多桌 等位 的 ， 很久没 见过 一家 店 这么 火爆 的 场面 了 ， 当时 就 有些 奇怪 是 有 什么 过人之处 ？ 五点 拿 号 ， 六点半 进店 ， 从 进去 就 觉得 也 不过如此 啊 ， 食物 没什么 特别 ， 环境 就是 此类 自助 常见 的 昏暗 、 嘈杂 ， 虽然 有 服务 人员 ， 但 实在 也 是 忙不过来 ， 只能 等 他 自己 转过 来收 餐盘 。 昨天 吃 完 就 想 写个 点评 提醒 下 ， 当时 只是 觉得 真的 没 必要 等 这么 长时间 去 吃 这么 一顿 不过如此 的 饭 。 现在 真的 是 极度 愤怒 了 ！ ！ ！ 还 从没 在 外面 吃饭 吃 到 过 这样 的 ！ 一星 差评 必须 的 ！ ！ ！,0,很久 ,不 写 点评 了 ， 这次 实在 是 忍无可忍 ！ 昨天 一家 四口 去 这家 吃晚饭 ， 老公 还 没 吃 完 就 说 有点 要 拉肚子 ， 我 当时 还 笑 他 几句 ， 就 吃 个 自助 至于 么 ， 但是 也 有点 奇怪 他 也 没 吃 什么 特别 多 特别 杂 的 东西 ， 昨天夜里 公婆 都 相继 开始 腹泻 ！ 我 从 今天 早晨 开始 上吐下泻 ！ 现在 班 都 没法 上 想 请假 回家 了 ！ 之前 去 别家 吃 自助 ， 也 是 生冷 不忌 ， 从来 没有 过 这种 情况 ！ 说 回 这家 店 ， 昨天 是 第一次 吃 ， 周日 下午 五点 过去 到 门口 真是 把 我 吓傻 了 ， 前面 70 多桌 等位 的 ， 很久没 见过 一家 店 这么 火爆 的 场面 了 ， 当时 就 有些 奇怪 是 有 什么 过人之处 ？ 五点 拿 号 ， 六点半 进店 ， 从 进去 就 觉得 也 不过如此 啊 ， 食物 没什么 特别 ， 环境 就是 此类 自助 常见 的 昏暗 、 嘈杂 ， 虽然 有 服务 人员 ， 但 实在 也 是 忙不过来 ， 只能 等 他 自己 转过 来收 餐盘 。 昨天 吃 完 就 想 写个 点评 提醒 下 ， 当时 只是 觉得 真的 没 必要 等 这么 长时间 去 吃 这么 一顿 不过如此 的 饭 。 现在 真的 是 极度 愤怒 了 ！ ！ ！ 还 从没 在 外面 吃饭 吃 到 过 这样 的 ！ 一星 差评 必须 的 ！ ！ ！
小 长假 最后 一天 冒雨 去 吃 ， 订桌 的 食客 不像 其他 时候 那么 多 。 白色 桌布 ， 白色 沙发 显得 环境 很 洁净 。 大 拉皮 是 每次 必点 的 菜 ， 量大味 正料 足 ， 如果 嫌 麻酱 料少 还 可以 让 服务员 添 。 个人 认为 锅包肉 不 值得 推荐 ， 肉炸 的 有些 硬 ， 汁 偏酸 几乎 没 怎么 吃全 剩下 了 ， 旁边 一桌 结账 时 也 剩下 很多 。,1,小 ,长假 最后 一天 冒雨 去 吃 ， 订桌 的 食客 不像 其他 时候 那么 多 。 白色 桌布 ， 白色 沙发 显得 环境 很 洁净 。 大 拉皮 是 每次 必点 的 菜 ， 量大味 正料 足 ， 如果 嫌 麻酱 料少 还 可以 让 服务员 添 。 个人 认为 锅包肉 不 值得 推荐 ， 肉炸 的 有些 硬 ， 汁 偏酸 几乎 没 怎么 吃全 剩下 了 ， 旁边 一桌 结账 时 也 剩下 很多 。
挺 好 的 ， 真不错 啊 ， 一家人 去 的 吃 的 好,1,挺 ,好 的 ， 真不错 啊 ， 一家人 去 的 吃 的 好
还行 吧 ， 可能 因为 刚开 ， 人 很多 ， 干酪 鱼 、 果仁 虾 不错 ， 感觉 牛肉 饭 有点咸,1,还行 ,吧 ， 可能 因为 刚开 ， 人 很多 ， 干酪 鱼 、 果仁 虾 不错 ， 感觉 牛肉 饭 有点咸
其实   没有 传说 中 这么 好   价格 贵   吃 的 东西 少   雪冰 什么 的 不如 到 外面 吃   这个 价位 不值   猪蹄 什么 的   味道 可以   就是 太 少   能 吃饱 又 能 吃 好 这里 不 推荐,0,其实 ,  没有 传说 中 这么 好   价格 贵   吃 的 东西 少   雪冰 什么 的 不如 到 外面 吃   这个 价位 不值   猪蹄 什么 的   味道 可以   就是 太 少   能 吃饱 又 能 吃 好 这里 不 推荐
去 天津 玩 一趟 ， 看 点评 说 这家 很火 ， 就 过来 尝尝 ， 来 的 早 基本 没 排队 ， 环境 还 行 ， 服务员 都 有点儿 愣愣 的 ， 点 了 招牌 的 熏 排骨 ， 一般 ， 熏 的 都 有点儿 发苦 了 ， 手 撕饼 一点儿 不香 ， 吃 多 了 腻 ， 烤 蛏子 好 奇怪 的 口感 ， 特别 的 腻歪 ， 还有 沙子 ， 妈妈 大 拉皮 还 行 ， 好大一 盘子 黄瓜 ， 卖相 倒 还行 ， 想 吃 锅包肉 ， 当天 说 没有 卖完 了 。 。 。 真不知道 这么 一家 店 为什么 排队 ， 完全 一般 啊 ， 基本上 都 不 好吃 。 。 。 跟风 失败 ， 没 吃 什么 就 200 ， 相当 不值 当,0,去 ,天津 玩 一趟 ， 看 点评 说 这家 很火 ， 就 过来 尝尝 ， 来 的 早 基本 没 排队 ， 环境 还 行 ， 服务员 都 有点儿 愣愣 的 ， 点 了 招牌 的 熏 排骨 ， 一般 ， 熏 的 都 有点儿 发苦 了 ， 手 撕饼 一点儿 不香 ， 吃 多 了 腻 ， 烤 蛏子 好 奇怪 的 口感 ， 特别 的 腻歪 ， 还有 沙子 ， 妈妈 大 拉皮 还 行 ， 好大一 盘子 黄瓜 ， 卖相 倒 还行 ， 想 吃 锅包肉 ， 当天 说 没有 卖完 了 。 。 。 真不知道 这么 一家 店 为什么 排队 ， 完全 一般 啊 ， 基本上 都 不 好吃 。 。 。 跟风 失败 ， 没 吃 什么 就 200 ， 相当 不值 当
人太多 了 ， 根本 不能 正点 吃 上 饭 ， 不要 不 4 点多 就 吃 晚餐 ， 要 不 就 晚上 8 点多 还 排不上 队 ， 饿得 真受不了 ， 我 这 资深 吃货 都 难以 招架 ， 人少 了 特色菜 吃 不全 ， 人多 了 排队 太 麻烦 ， 总之 纠结 得 很 ， 店外 和 演唱会 一样 ， 人 乌央 乌央 的 。 以后 还要 排队 ， 为了 吃 拼 了,1,人太多 ,了 ， 根本 不能 正点 吃 上 饭 ， 不要 不 4 点多 就 吃 晚餐 ， 要 不 就 晚上 8 点多 还 排不上 队 ， 饿得 真受不了 ， 我 这 资深 吃货 都 难以 招架 ， 人少 了 特色菜 吃 不全 ， 人多 了 排队 太 麻烦 ， 总之 纠结 得 很 ， 店外 和 演唱会 一样 ， 人 乌央 乌央 的 。 以后 还要 排队 ， 为了 吃 拼 了
觉得 菜 很 一般 ， 还是 喜欢 外婆家 。,0,觉得 ,菜 很 一般 ， 还是 喜欢 外婆家 。
四星 半 。 周末 和 小伙伴 约 饭 ， 选 了 这里 。 两个 女生 ， 两份 甜点 两个 菜 一壶 小 吊梨汤 ， 吃 到 撑 ， 梨 汤 最后 打包 了 。 人少 吃 炒菜 果然 不 合适 … 干酪 鱼 。 被 玩坏 的 干酪 鱼 😂 😂   口感 不错 ， 没有 那种 被 吉利 丁堆 出来 的 感觉 梨球 果仁 虾 。 梨球 和 虾仁 的 搭配 很 奇妙 ， 虾仁 剖开 炸 的 但是 有些 虾线 并 没有 处理 干净 ， 可以 改进 小吊 自制 豆腐 。 热 的 时候 超级 好吃   外层 炸 的 酥脆 ， 里面 嫩嫩的 ， 味道 也 很 赞 ， 咸淡 正合适 。 冷 了 之后 有点 腻 小 吊梨汤 。 两个 人要 了 一壶 还是 ， 只 喝 了 一半 。 倒 的 时候 就 能 感觉 到 梨 汤 的 浓度 在 ， 小伙伴 说 是 有 银耳 之类 长时间 煮 溶 在 汤里 了 豌豆黄 。 很 好吃 ， 甜甜的 又 不会 腻 ， 湿度 也 刚刚 好 。 摆盘 跟 小 吊梨汤 的 壶 很 搭 😳 下次 去 要 避开 网红菜 吃 ~,1,四星 ,半 。 周末 和 小伙伴 约 饭 ， 选 了 这里 。 两个 女生 ， 两份 甜点 两个 菜 一壶 小 吊梨汤 ， 吃 到 撑 ， 梨 汤 最后 打包 了 。 人少 吃 炒菜 果然 不 合适 … 干酪 鱼 。 被 玩坏 的 干酪 鱼 😂 😂   口感 不错 ， 没有 那种 被 吉利 丁堆 出来 的 感觉 梨球 果仁 虾 。 梨球 和 虾仁 的 搭配 很 奇妙 ， 虾仁 剖开 炸 的 但是 有些 虾线 并 没有 处理 干净 ， 可以 改进 小吊 自制 豆腐 。 热 的 时候 超级 好吃   外层 炸 的 酥脆 ， 里面 嫩嫩的 ， 味道 也 很 赞 ， 咸淡 正合适 。 冷 了 之后 有点 腻 小 吊梨汤 。 两个 人要 了 一壶 还是 ， 只 喝 了 一半 。 倒 的 时候 就 能 感觉 到 梨 汤 的 浓度 在 ， 小伙伴 说 是 有 银耳 之类 长时间 煮 溶 在 汤里 了 豌豆黄 。 很 好吃 ， 甜甜的 又 不会 腻 ， 湿度 也 刚刚 好 。 摆盘 跟 小 吊梨汤 的 壶 很 搭 😳 下次 去 要 避开 网红菜 吃 ~
恒隆 六楼 ， 人 最 多 的 地方 。 清新 冰草 ， 如果 要是 没有 ， 就 在 菜单 上 删掉 ， 每次 去 每次 都 没有 ！ 蛏子 还是 挺好吃 的 ， 味道 不错 ！ 三杯 鸡 ， 酸菜鱼 也 都 是 每次 必点 。 奶 香饼 ， 也 很 好吃 ， 奶 香味 特别 浓 ， 但是 不太 适合 做 主食 ， 吃 多 了 会 比较 腻 ， 作为 零食 还是 不错 的 ！ 总听 还是 挺 好 的 。,1,恒隆 ,六楼 ， 人 最 多 的 地方 。 清新 冰草 ， 如果 要是 没有 ， 就 在 菜单 上 删掉 ， 每次 去 每次 都 没有 ！ 蛏子 还是 挺好吃 的 ， 味道 不错 ！ 三杯 鸡 ， 酸菜鱼 也 都 是 每次 必点 。 奶 香饼 ， 也 很 好吃 ， 奶 香味 特别 浓 ， 但是 不太 适合 做 主食 ， 吃 多 了 会 比较 腻 ， 作为 零食 还是 不错 的 ！ 总听 还是 挺 好 的 。
口味 超级 喜欢   一点 时间 不吃 就 会 很 想念   就是 点餐 很 麻烦 需要 自己 手机 app   结账 还要 跑 带 前台   麻烦,1,口味 ,超级 喜欢   一点 时间 不吃 就 会 很 想念   就是 点餐 很 麻烦 需要 自己 手机 app   结账 还要 跑 带 前台   麻烦
恒隆 里 最 喜欢 的 一家 店   经济 实惠   还 好吃,1,恒隆 ,里 最 喜欢 的 一家 店   经济 实惠   还 好吃
和 闺蜜 聚会 ， 过节 点菜 头 一次 遇到 这样 的 店家 ， 点 10 个 菜 三个 菜 不 可以 点 ， 告知 虾仁 没有 ， 一会 告知 虾仁 爆 三鲜 没有 ， 男服务员 态度 粗鲁 ， 菜品 不全 可以 提前 告知 ， 为什么 点 完菜 等 会 才 告知 ， 不是 快 打烊 了 ， 是 上午 刚 开门 呀 ， 对于 你们 小吊梨汤 无语 了 😓 😓 😓,0,和 ,闺蜜 聚会 ， 过节 点菜 头 一次 遇到 这样 的 店家 ， 点 10 个 菜 三个 菜 不 可以 点 ， 告知 虾仁 没有 ， 一会 告知 虾仁 爆 三鲜 没有 ， 男服务员 态度 粗鲁 ， 菜品 不全 可以 提前 告知 ， 为什么 点 完菜 等 会 才 告知 ， 不是 快 打烊 了 ， 是 上午 刚 开门 呀 ， 对于 你们 小吊梨汤 无语 了 😓 😓 😓
看到 是 北京 菜 排行 第一名 ， 和 朋友 慕名而来 ， 失望 的 一次 经历 ， 应该 不会 再 去 第二次 了 。 七点 半左右 到 的 吧 ， 等 了 半个 小时 就 进去 了 ， 不算 慢 。 点 了 大家 都 推荐 的 几个 特色菜 。 小吊梨汤 ， 里面 应该 是 加 了 蜂蜜 和 糖精 ， 齁 甜 。 中等 壶 并 不算 大 。 椒 麻 排骨 ， 图片 看起来 很大 ， 上来 盘子 很小 ， 也 就是 普通 饭馆 凉菜 盘 那么 大 吧 ， 这是 第一个 失望 的 地方 。 还点 了 一个 松仁 爆 三鲜 ， 这个 菜 还 可以 。 还点 了 一个 番茄 牛腩 蛋 ， 其实 就是 西红柿 炒鸡蛋 放 了 六七块 牛腩 而已 。 这个 菜 距离 前 两个 菜 中间 上菜 时间 大约 等 了 半个 小时 ， 梨 汤 都 快 喝 饱 了 。 这是 第二个 失望 的 地方 。 结账 时 被 告知 只能 微信 或 现金 结账 而且 月底 不能 开发票 。 支付宝 不能 付 为什么 点菜 后 不 告知 等 结账 才 说 而且 月底 并 不是 不能 开票 的 理由 ， 非常 失望 。,0,看到 ,是 北京 菜 排行 第一名 ， 和 朋友 慕名而来 ， 失望 的 一次 经历 ， 应该 不会 再 去 第二次 了 。 七点 半左右 到 的 吧 ， 等 了 半个 小时 就 进去 了 ， 不算 慢 。 点 了 大家 都 推荐 的 几个 特色菜 。 小吊梨汤 ， 里面 应该 是 加 了 蜂蜜 和 糖精 ， 齁 甜 。 中等 壶 并 不算 大 。 椒 麻 排骨 ， 图片 看起来 很大 ， 上来 盘子 很小 ， 也 就是 普通 饭馆 凉菜 盘 那么 大 吧 ， 这是 第一个 失望 的 地方 。 还点 了 一个 松仁 爆 三鲜 ， 这个 菜 还 可以 。 还点 了 一个 番茄 牛腩 蛋 ， 其实 就是 西红柿 炒鸡蛋 放 了 六七块 牛腩 而已 。 这个 菜 距离 前 两个 菜 中间 上菜 时间 大约 等 了 半个 小时 ， 梨 汤 都 快 喝 饱 了 。 这是 第二个 失望 的 地方 。 结账 时 被 告知 只能 微信 或 现金 结账 而且 月底 不能 开发票 。 支付宝 不能 付 为什么 点菜 后 不 告知 等 结账 才 说 而且 月底 并 不是 不能 开票 的 理由 ， 非常 失望 。
好吃 ！ 都 没 吃 完 剩下 了 ， 人均 100 多 吧 ， 挺好吃 的,1,好吃 ,！ 都 没 吃 完 剩下 了 ， 人均 100 多 吧 ， 挺好吃 的
或许 是 期望值 太高 了 ， 基本上 是 失望 而 归 。 5 点 排号 一个多 小时 到 号 。   先说 梨 汤   跟 自家 熬 的 不 太 一样 ， 很浓 稠 ， 喝 着 不 清爽 。 越 喝 越 渴 。 不太 习惯 这个 口味 。 不过 量 挺 足 。 干酪 鱼 淡淡的 奶油味 ， 甜甜的 很 好吃 豆腐 一般 里面 似乎 是 韭菜 ， 炸 的 并 不脆 。 最 闹心 的 是 牛肉 烩饭 ， 1 个 小时 才 上菜 ， 至于 味道 ， 用 一个 字 就 能 诠释   咸 ！,0,或许 ,是 期望值 太高 了 ， 基本上 是 失望 而 归 。 5 点 排号 一个多 小时 到 号 。   先说 梨 汤   跟 自家 熬 的 不 太 一样 ， 很浓 稠 ， 喝 着 不 清爽 。 越 喝 越 渴 。 不太 习惯 这个 口味 。 不过 量 挺 足 。 干酪 鱼 淡淡的 奶油味 ， 甜甜的 很 好吃 豆腐 一般 里面 似乎 是 韭菜 ， 炸 的 并 不脆 。 最 闹心 的 是 牛肉 烩饭 ， 1 个 小时 才 上菜 ， 至于 味道 ， 用 一个 字 就 能 诠释   咸 ！
门面 很小 ， 菜 比较 贵 。 两个 人花 了 不到 300 ， 饮料 很 贵 ， 环境 还 可以 。 应该 不会 再 去 。,0,门面 ,很小 ， 菜 比较 贵 。 两个 人花 了 不到 300 ， 饮料 很 贵 ， 环境 还 可以 。 应该 不会 再 去 。
菜品 味道 好 ， 环境 优越 ， 全家 满意 ， 下次 还会 去 。,1,菜品 ,味道 好 ， 环境 优越 ， 全家 满意 ， 下次 还会 去 。
排 了 很 久 的 队 不 说     大厅 很 乱   嘈杂   菜 一般般   味道 吃 的 也 不是 很 顺口,0,排 ,了 很 久 的 队 不 说     大厅 很 乱   嘈杂   菜 一般般   味道 吃 的 也 不是 很 顺口
挺好吃   特别 是 排骨   喜欢 还会 再 去,1,挺好吃 ,  特别 是 排骨   喜欢 还会 再 去
口味 挺 好 的 啊 ， 各种 烤肉 和 好吃 的 ， 但 回家 就 急性 肠胃炎 了 ， 挺 干净 的 ， 不 知道 为什么 ， 我 怀疑 是 饮料 的 问题 ？,0,口味 ,挺 好 的 啊 ， 各种 烤肉 和 好吃 的 ， 但 回家 就 急性 肠胃炎 了 ， 挺 干净 的 ， 不 知道 为什么 ， 我 怀疑 是 饮料 的 问题 ？
乍看 菜单 觉得 还 行 ， 可菜 的 味道 实在 不怎么样 ， 青菜 里 的 木耳 是 馊 的 ， 店家 就 说 没 问题 ， 招牌 排骨 端上来 凉乎乎 的 ， 嚼 不动 ， 肉饼 也 很 难吃 ， 不 知道 上面 那些 好评 是不是 店家 自己 写 的 ， 反正 是 再 不会 去 了 ！,0,乍看 ,菜单 觉得 还 行 ， 可菜 的 味道 实在 不怎么样 ， 青菜 里 的 木耳 是 馊 的 ， 店家 就 说 没 问题 ， 招牌 排骨 端上来 凉乎乎 的 ， 嚼 不动 ， 肉饼 也 很 难吃 ， 不 知道 上面 那些 好评 是不是 店家 自己 写 的 ， 反正 是 再 不会 去 了 ！
同事 去过 ， 觉得 不错 ， 推荐 给 我们 了 ， 有 机会 去 尝尝,1,同事 ,去过 ， 觉得 不错 ， 推荐 给 我们 了 ， 有 机会 去 尝尝
前几次 去 的 还 挺 好   之后 越来越 差劲 了,0,前几次 ,去 的 还 挺 好   之后 越来越 差劲 了
新开 的 店 ， 很 不错 ， 东西 很全 也 很 好吃 ! 跟 同事 一起 去 的,1,新开 ,的 店 ， 很 不错 ， 东西 很全 也 很 好吃 ! 跟 同事 一起 去 的
非常 好 ， 别 任何 一家 自助 烤肉 菜品 都 全,1,非常 ,好 ， 别 任何 一家 自助 烤肉 菜品 都 全
今天 从 门口 过 ， 觉得 能进 娜娜 家 ， 果断 冲过来 ， 哈哈 ， 抢到 大 的 沙发 桌 喽 … 😬 😬 😬 彩虹 🌈 沙拉 种类 多多 ， 牛油果 番茄 芝士 鸡蛋 … 补充 营养 ， 味道 也 不错 😂 看点 评选 了 奶酪 罐子 ， 香香的 奶酪 淡淡 草莓 香 ， 里面 还有 重 芝士 布朗 尼 ， 很 喜欢 😍 法式 菌菇 汤 ， 真是 浓浓的 蘑菇 味 ， 这家 的 味道 很 好 ， 草莓 松饼 中间 的 冰激凌 要是 🍓 味 的 对 我 来说 就 更 完美 了 ~ 意大利 面 的 汤 好好 味 ， 有 点点 鲜 点点 芥辣 的 味道 😊 总之 拔 了 草 … 饱饱 而 归,1,今天 ,从 门口 过 ， 觉得 能进 娜娜 家 ， 果断 冲过来 ， 哈哈 ， 抢到 大 的 沙发 桌 喽 … 😬 😬 😬 彩虹 🌈 沙拉 种类 多多 ， 牛油果 番茄 芝士 鸡蛋 … 补充 营养 ， 味道 也 不错 😂 看点 评选 了 奶酪 罐子 ， 香香的 奶酪 淡淡 草莓 香 ， 里面 还有 重 芝士 布朗 尼 ， 很 喜欢 😍 法式 菌菇 汤 ， 真是 浓浓的 蘑菇 味 ， 这家 的 味道 很 好 ， 草莓 松饼 中间 的 冰激凌 要是 🍓 味 的 对 我 来说 就 更 完美 了 ~ 意大利 面 的 汤 好好 味 ， 有 点点 鲜 点点 芥辣 的 味道 😊 总之 拔 了 草 … 饱饱 而 归
